outcome,aigc_probability,original_path,review_symlink
FN,0.96386719,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0696de89cef0d21e693e051518b02177.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005043_score-0.9639_0696de89cef0d21e693e051518b02177.jpg
FN,0.95361328,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/06d60b93f6e61c7edcfc5e5753de2a3e.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005045_score-0.9536_06d60b93f6e61c7edcfc5e5753de2a3e.jpg
FN,0.77783203,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/071b9c87447db8868446f4ede8bd50cf.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005047_score-0.7778_071b9c87447db8868446f4ede8bd50cf.jpg
FN,0.75439453,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0731f1aeb97a13e2272831b6496b55e2.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005048_score-0.7544_0731f1aeb97a13e2272831b6496b55e2.jpg
FN,0.97265625,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/07515ebe1e48416ea62cb69f81a48d06.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005049_score-0.9727_07515ebe1e48416ea62cb69f81a48d06.jpg
FN,0.08465576,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0757a86e2794defa73a1c558e8d5471d.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005050_score-0.0847_0757a86e2794defa73a1c558e8d5471d.jpg
FN,0.96972656,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/078fa68f13b823a7bac90900fcba4c94.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005051_score-0.9697_078fa68f13b823a7bac90900fcba4c94.jpg
FN,0.59667969,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/07d775061577e8d728d9cbe9dbeb920a.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005052_score-0.5967_07d775061577e8d728d9cbe9dbeb920a.jpg
FN,0.95605469,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/082d967db15c1ccaf025f164ba0cecb7.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005054_score-0.9561_082d967db15c1ccaf025f164ba0cecb7.jpg
FN,0.96533203,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/08397ae59441c23d1ac6b14c3206deb7.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005055_score-0.9653_08397ae59441c23d1ac6b14c3206deb7.jpg
FN,0.95996094,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/088e48ca8fcd3dc5a9bd8aa4f18e8368.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005057_score-0.9600_088e48ca8fcd3dc5a9bd8aa4f18e8368.jpg
FN,0.96484375,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/088f2c7a5dbe1984ccb023909d84376f.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005058_score-0.9648_088f2c7a5dbe1984ccb023909d84376f.jpg
FN,0.97021484,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/08b5a7dda5f65109b0ccfa924a6e4476.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005059_score-0.9702_08b5a7dda5f65109b0ccfa924a6e4476.jpg
FN,0.96826172,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/08cf20e142fff3fc52989698dcbec99b.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005060_score-0.9683_08cf20e142fff3fc52989698dcbec99b.jpg
FN,0.97167969,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/08da6052def863b1d84a1a89f7263739.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005061_score-0.9717_08da6052def863b1d84a1a89f7263739.jpg
FN,0.96289062,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/094c3f268ee5e69cfede62949fe801ae.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005062_score-0.9629_094c3f268ee5e69cfede62949fe801ae.jpg
FN,0.94140625,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/097945ac4b47c969ee0e72d2cb171308.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005063_score-0.9414_097945ac4b47c969ee0e72d2cb171308.jpg
FN,0.97265625,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/09a9492408f8f5066e5d3a6649256fb5.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005064_score-0.9727_09a9492408f8f5066e5d3a6649256fb5.jpg
FN,0.97167969,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0aa3600fbc56232d6049f3d2c8004fc1.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005068_score-0.9717_0aa3600fbc56232d6049f3d2c8004fc1.jpg
FN,0.91406250,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0ab73f879d374402b2d67aaa08f10513.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005069_score-0.9141_0ab73f879d374402b2d67aaa08f10513.jpg
FN,0.97363281,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0ac596d803c82e9a21b77302a6a852c5.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005071_score-0.9736_0ac596d803c82e9a21b77302a6a852c5.jpg
FN,0.97314453,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0b135d57ccb2988a30a16904c4043956.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005072_score-0.9731_0b135d57ccb2988a30a16904c4043956.jpg
FN,0.88476562,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0b1d38baa6d1de13437546cc6e71fa33.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005073_score-0.8848_0b1d38baa6d1de13437546cc6e71fa33.jpg
FN,0.95703125,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0b2fcafeee696cbc14052db445f1d945.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005075_score-0.9570_0b2fcafeee696cbc14052db445f1d945.jpg
FN,0.95507812,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0b9208fc69177a95f464877482e88a53.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005077_score-0.9551_0b9208fc69177a95f464877482e88a53.jpg
FN,0.95996094,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0bc561ef655dff95ce7cb2480f0c4e72.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005080_score-0.9600_0bc561ef655dff95ce7cb2480f0c4e72.jpg
FN,0.97265625,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0bcb44a87f264f1c5a44030b6e1ce3ea.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005081_score-0.9727_0bcb44a87f264f1c5a44030b6e1ce3ea.jpg
FN,0.97265625,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0bd33e632fc315abd71b7a4cee297ca3.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005083_score-0.9727_0bd33e632fc315abd71b7a4cee297ca3.jpg
FN,0.97314453,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0bfe972ca54581889aadedd0ae9db0fc.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005084_score-0.9731_0bfe972ca54581889aadedd0ae9db0fc.jpg
FN,0.96875000,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0c0d6af60cc878079026bcce6ece1ecc.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005085_score-0.9688_0c0d6af60cc878079026bcce6ece1ecc.jpg
FN,0.91162109,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0c1c38b0b60fa0523ee120ae7999ebfc.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005086_score-0.9116_0c1c38b0b60fa0523ee120ae7999ebfc.jpg
FN,0.97119141,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0c2be68ec32cbf73376c07d399694ad7.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005087_score-0.9712_0c2be68ec32cbf73376c07d399694ad7.jpg
FN,0.96972656,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0c4f7c121b1cd5b43a0e492bd97e9722.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005089_score-0.9697_0c4f7c121b1cd5b43a0e492bd97e9722.jpg
FN,0.96777344,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0c50155477a7db3fe738216d0dc1d7ff.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005090_score-0.9678_0c50155477a7db3fe738216d0dc1d7ff.jpg
FN,0.94287109,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0c8c6ab4d3c50381124f85479244a494.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005091_score-0.9429_0c8c6ab4d3c50381124f85479244a494.jpg
FN,0.97314453,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0ca2b90db097552a408c8019211ba011.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005092_score-0.9731_0ca2b90db097552a408c8019211ba011.jpg
FN,0.93212891,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0d37afa583f90871220d432098653482.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005094_score-0.9321_0d37afa583f90871220d432098653482.jpg
FN,0.95458984,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0dbba8f650bc53997792f9ec69e5d6c4.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005095_score-0.9546_0dbba8f650bc53997792f9ec69e5d6c4.jpg
FN,0.97314453,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0e058ef2dacd5b15e5a0d94afb8af447.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005097_score-0.9731_0e058ef2dacd5b15e5a0d94afb8af447.jpg
FN,0.93554688,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0e7e5022abee806028af770147d217a6.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005098_score-0.9355_0e7e5022abee806028af770147d217a6.jpg
FN,0.96533203,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/0ec917788370e6016cb653f0258b02f8.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/005101_score-0.9653_0ec917788370e6016cb653f0258b02f8.jpg
